FECHA;HORA;ACO;AJM;AJU;ATI;BJU;CAM;CCA;CHO;COY;CUA;CUT;FAC;GAM;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
27/07/2018;12;63;-99;64;54;68;70;88;64;-99;57;60;62;91;65;-99;69;62;-99;63;66;78;77;67;81;61;70;-99;-99;-99;-99;73;61;66;73
27/07/2018;13;75;-99;71;75;77;89;92;91;-99;70;63;83;103;76;-99;79;73;91;75;79;96;85;73;90;67;82;-99;-99;-99;-99;87;67;72;73
27/07/2018;14;78;-99;52;89;91;107;101;79;-99;80;65;104;100;95;-99;93;87;88;99;92;92;81;79;98;80;92;-99;-99;-99;-99;93;75;76;79
27/07/2018;15;65;-99;46;87;82;108;63;56;-99;58;68;104;94;96;-99;81;81;84;89;82;68;71;85;66;73;68;-99;-99;-99;-99;52;61;85;77
27/07/2018;16;39;-99;64;67;61;63;59;32;-99;34;64;64;60;63;-99;65;39;57;58;54;61;58;69;60;44;45;-99;-99;-99;-99;60;56;56;53
27/07/2018;17;36;-99;60;43;71;61;73;48;-99;48;44;69;46;69;-99;72;30;35;60;68;78;59;64;70;42;64;-99;-99;-99;-99;63;56;41;37
27/07/2018;18;38;-99;51;39;54;41;64;48;-99;50;47;58;37;47;-99;51;27;35;40;52;51;68;40;63;29;62;-99;-99;-99;-99;58;40;35;36
27/07/2018;19;30;-99;48;37;29;27;41;17;-99;40;42;50;35;33;-99;32;25;39;23;37;31;56;24;42;29;47;-99;-99;-99;-99;30;20;43;34
27/07/2018;20;22;-99;40;36;36;31;43;21;-99;38;35;48;37;36;-99;33;19;41;29;41;28;39;26;42;21;48;-99;-99;-99;-99;27;22;39;37
27/07/2018;21;22;-99;25;26;26;24;31;30;-99;34;23;38;32;32;-99;25;15;32;25;30;25;32;21;29;16;42;-99;-99;-99;-99;24;17;28;24
27/07/2018;22;21;-99;20;20;17;15;18;30;-99;22;19;19;24;16;-99;11;13;32;15;18;29;46;21;23;10;29;-99;-99;-99;-99;17;13;22;13
27/07/2018;23;21;-99;26;13;19;11;20;28;-99;23;12;14;33;22;-99;23;16;16;25;19;31;42;30;18;24;27;-99;-99;-99;-99;28;29;16;16
27/07/2018;24;24;-99;31;21;28;22;33;20;-99;23;10;18;34;32;-99;31;22;27;28;25;29;34;32;18;24;23;-99;-99;-99;-99;27;-99;4;28
28/07/2018;1;23;-99;31;23;22;28;24;22;-99;24;9;15;37;30;-99;28;21;29;29;15;27;29;33;24;25;26;-99;-99;24;-99;22;27;25;27
28/07/2018;2;17;-99;28;20;18;26;18;19;-99;25;12;10;33;23;-99;23;22;32;21;10;20;36;24;26;27;39;-99;-99;28;-99;20;19;22;29
28/07/2018;3;20;-99;26;15;16;14;27;14;-99;31;10;14;27;15;-99;14;16;27;15;7;21;29;22;27;20;39;-99;-99;17;-99;22;15;20;20
28/07/2018;4;14;-99;27;11;10;21;21;8;-99;23;16;17;27;17;-99;15;11;28;16;10;15;34;22;22;13;25;-99;-99;19;-99;22;10;20;17
28/07/2018;5;19;-99;22;6;13;16;18;4;-99;15;10;9;23;13;-99;10;9;20;11;5;6;35;15;22;7;21;-99;-99;12;-99;19;6;18;14
28/07/2018;6;14;-99;13;8;5;6;14;5;-99;13;7;5;8;5;-99;4;3;9;9;6;9;20;6;12;4;2;-99;-99;4;-99;11;3;10;2
28/07/2018;7;6;-99;12;3;4;1;4;2;-99;11;8;1;4;3;-99;4;5;1;5;3;1;17;1;4;1;0;-99;-99;2;-99;1;1;4;1
28/07/2018;8;8;-99;8;8;7;4;8;5;-99;10;16;3;6;-99;-99;7;7;5;5;4;8;24;5;6;4;1;-99;-99;4;-99;3;4;13;4
28/07/2018;9;19;-99;23;15;15;11;15;18;-99;21;31;14;13;-99;-99;16;20;11;11;13;22;33;14;14;15;9;-99;-99;10;-99;16;11;29;11
28/07/2018;10;30;-99;33;26;28;27;28;29;-99;27;36;31;32;-99;-99;27;28;24;22;27;33;43;32;29;31;30;-99;-99;28;-99;30;24;34;27
28/07/2018;11;39;-99;43;43;45;40;43;44;-99;36;45;42;49;-99;-99;42;41;40;37;40;46;54;47;38;37;41;-99;-99;39;-99;47;34;43;42
28/07/2018;12;45;-99;50;52;61;56;65;63;-99;49;60;55;72;-99;-99;57;51;57;51;57;58;67;58;57;44;58;-99;-99;53;-99;60;48;55;48
28/07/2018;13;50;-99;58;68;75;77;82;84;-99;62;63;73;67;-99;-99;70;62;63;84;73;75;82;64;77;57;71;-99;-99;75;-99;75;58;63;54
28/07/2018;14;50;-99;77;73;92;92;93;97;-99;74;65;92;77;-99;-99;85;70;62;84;89;84;100;74;91;67;92;-99;-99;84;-99;80;65;71;60
28/07/2018;15;52;-99;81;72;93;86;98;82;-99;87;67;92;86;-99;-99;85;73;68;84;101;69;94;80;99;71;108;-99;-99;76;-99;85;69;72;68
28/07/2018;16;50;-99;58;74;79;80;76;49;-99;81;75;82;79;-99;-99;74;69;66;76;81;63;76;70;73;56;96;-99;-99;69;-99;73;62;76;62
28/07/2018;17;48;-99;49;70;59;66;60;27;-99;48;67;65;-99;-99;-99;58;63;61;54;53;60;67;56;60;66;61;-99;-99;67;-99;47;44;61;63
28/07/2018;18;47;-99;54;65;43;56;47;41;-99;40;48;66;-99;-99;-99;45;58;46;39;37;52;68;41;45;52;39;-99;-99;65;-99;44;37;64;50
28/07/2018;19;44;-99;51;56;42;58;38;45;-99;26;42;61;-99;-99;-99;41;43;48;47;36;50;56;37;32;41;26;-99;-99;57;-99;38;32;55;51
28/07/2018;20;37;-99;30;40;42;42;29;24;-99;26;38;49;-99;-99;-99;46;34;40;43;34;40;39;39;15;23;21;-99;-99;40;-99;30;35;46;40
28/07/2018;21;30;-99;22;36;39;38;26;40;-99;33;33;45;-99;-99;-99;32;20;37;22;38;45;42;39;29;23;26;-99;-99;38;-99;19;27;38;26
28/07/2018;22;23;-99;12;36;36;40;27;22;-99;15;17;29;-99;-99;-99;29;16;15;22;26;42;37;36;23;20;14;-99;-99;35;-99;26;27;30;17
28/07/2018;23;16;-99;19;16;17;21;14;14;-99;14;8;14;-99;-99;-99;23;16;14;25;9;27;34;22;16;14;17;-99;-99;20;-99;16;23;24;10
28/07/2018;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
29/07/2018;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
29/07/2018;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
29/07/2018;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
29/07/2018;4;0;-99;15;20;1;4;10;4;-99;19;0;6;-99;6;-99;2;5;0;3;11;5;27;8;11;3;14;-99;-99;-99;-99;5;1;9;1
29/07/2018;5;0;-99;10;18;1;2;4;1;-99;15;1;8;-99;2;-99;4;9;0;4;4;1;25;10;11;4;11;-99;-99;6;-99;4;5;15;1
29/07/2018;6;0;-99;5;2;1;1;1;1;-99;8;0;1;-99;1;-99;1;3;0;2;1;0;26;9;2;3;3;-99;-99;7;-99;1;1;2;1
29/07/2018;7;1;-99;2;2;1;1;1;1;-99;15;2;1;5;1;-99;2;1;1;2;1;1;19;4;0;1;3;-99;-99;6;-99;1;2;2;1
29/07/2018;8;5;-99;6;12;8;11;8;5;-99;15;5;8;13;8;-99;8;8;7;8;15;8;19;9;9;7;14;-99;-99;15;-99;6;7;6;6
29/07/2018;9;19;-99;30;24;22;18;23;18;-99;29;20;20;24;22;-99;22;17;19;19;25;25;30;26;20;14;30;-99;-99;15;-99;21;20;21;19
29/07/2018;10;31;-99;37;31;34;33;33;35;-99;37;30;29;38;29;-99;31;29;33;26;37;41;45;42;30;30;39;-99;-99;28;-99;36;31;30;31
29/07/2018;11;41;-99;48;40;47;52;49;53;-99;45;41;38;56;43;-99;42;42;50;44;44;55;57;61;46;45;50;-99;-99;48;-99;47;39;44;43
29/07/2018;12;46;-99;59;53;63;75;63;75;-99;54;54;55;63;66;-99;66;52;59;64;66;69;71;65;62;49;60;-99;-99;63;-99;54;52;50;50
29/07/2018;13;48;-99;65;62;84;83;86;78;-99;61;55;66;63;88;-99;69;55;57;69;81;69;97;67;81;53;73;-99;-99;60;-99;72;57;53;51
29/07/2018;14;51;-99;77;57;77;66;91;73;-99;68;57;64;64;69;-99;65;57;53;60;78;64;87;65;93;55;82;-99;-99;59;-99;69;57;59;54
29/07/2018;15;52;-99;80;51;67;60;71;62;-99;64;60;59;63;64;-99;66;58;54;60;65;65;82;64;74;55;74;-99;-99;56;-99;63;56;60;54
29/07/2018;16;46;-99;74;59;64;61;69;66;-99;62;69;59;65;61;-99;64;58;59;59;60;65;73;61;67;56;68;-99;-99;58;-99;62;54;60;56
29/07/2018;17;41;-99;69;47;62;56;64;68;-99;56;49;56;60;61;-99;61;50;54;55;56;63;70;58;63;47;63;-99;-99;50;-99;57;49;49;54
29/07/2018;18;38;-99;57;47;57;52;59;57;-99;47;44;49;55;57;-99;55;46;47;52;48;51;61;47;57;43;56;-99;-99;49;-99;52;44;49;46
29/07/2018;19;34;-99;38;34;50;44;53;31;-99;42;30;45;47;49;-99;50;38;42;47;40;51;51;42;52;34;49;-99;-99;39;-99;40;-99;38;40
29/07/2018;20;27;-99;30;21;36;31;38;22;-99;34;24;25;44;41;-99;27;32;34;34;34;34;47;26;42;21;40;-99;-99;25;-99;34;-99;28;21
29/07/2018;21;19;-99;33;18;26;29;33;11;-99;27;22;17;27;21;-99;18;16;33;16;14;24;43;15;31;16;29;-99;-99;20;-99;23;17;23;18
29/07/2018;22;15;-99;17;12;7;17;16;6;-99;19;20;23;23;13;-99;8;7;30;18;14;21;39;8;9;14;18;-99;-99;7;-99;12;7;19;20
29/07/2018;23;10;-99;10;2;1;14;3;7;-99;18;17;16;23;10;-99;4;12;24;9;15;21;34;6;9;15;18;-99;-99;12;-99;5;2;20;13
29/07/2018;24;13;-99;4;6;9;11;6;17;-99;19;15;17;23;13;-99;3;6;15;5;16;6;23;13;8;9;9;-99;-99;9;-99;2;1;16;10
30/07/2018;1;8;-99;5;7;12;10;9;7;-99;16;4;13;11;13;-99;5;11;17;9;14;3;26;6;14;12;14;-99;-99;13;-99;1;1;12;2
30/07/2018;2;11;-99;4;5;13;6;14;2;-99;20;1;10;10;13;-99;8;9;15;7;10;2;30;3;18;10;13;-99;-99;4;-99;1;1;19;5
30/07/2018;3;8;-99;5;11;15;7;11;3;-99;10;1;9;12;11;-99;5;7;5;4;11;1;24;9;15;7;13;-99;-99;10;-99;1;1;20;2
30/07/2018;4;5;-99;5;6;12;8;6;3;-99;10;0;8;6;8;-99;7;15;4;4;8;1;20;8;8;5;10;-99;-99;5;-99;1;1;16;1
30/07/2018;5;0;-99;3;8;12;1;3;1;-99;2;1;4;4;7;-99;5;7;4;4;9;1;16;3;7;2;2;-99;-99;1;-99;1;1;11;2
30/07/2018;6;0;-99;4;1;4;0;1;1;-99;1;1;1;3;3;-99;3;2;0;1;8;1;15;1;1;3;2;-99;-99;1;-99;1;1;2;1
30/07/2018;7;1;-99;2;3;2;1;1;1;-99;2;1;1;4;2;-99;2;1;1;2;5;1;13;1;0;1;1;-99;-99;1;-99;1;1;1;1
30/07/2018;8;6;-99;5;8;6;3;5;3;-99;12;2;4;6;5;-99;4;3;10;4;13;3;21;7;7;2;9;-99;-99;7;-99;3;4;5;3
30/07/2018;9;15;-99;21;16;12;9;12;15;-99;24;9;14;11;13;-99;10;16;11;10;20;19;27;15;13;12;19;-99;-99;17;-99;11;11;18;9
30/07/2018;10;27;-99;26;26;25;22;20;28;-99;30;26;23;24;22;-99;23;24;21;18;29;30;33;25;23;-99;30;-99;-99;27;-99;23;22;29;23
30/07/2018;11;40;-99;31;35;33;32;38;41;-99;42;43;41;49;28;-99;39;34;40;35;40;47;47;40;38;-99;44;-99;-99;42;-99;41;32;39;38
30/07/2018;12;52;-99;44;44;52;58;52;60;-99;51;58;55;67;50;-99;56;51;61;64;55;61;61;56;54;49;55;-99;-99;56;-99;61;43;55;51
30/07/2018;13;56;-99;63;65;79;77;76;82;-99;66;66;72;73;86;-99;78;64;63;77;73;76;84;73;73;64;75;-99;-99;74;-99;73;62;67;58
30/07/2018;14;49;-99;80;71;94;76;104;91;-99;88;75;89;78;81;-99;83;70;66;74;85;78;103;78;97;65;99;-99;-99;76;-99;89;69;76;64
30/07/2018;15;48;-99;99;68;83;71;94;81;-99;88;72;77;74;80;-99;80;71;63;71;87;62;102;72;97;68;103;-99;-99;66;-99;92;67;74;62
30/07/2018;16;46;-99;112;68;75;65;83;72;-99;70;67;67;70;71;-99;71;69;66;60;66;55;94;61;82;65;80;-99;-99;65;-99;68;57;67;61
30/07/2018;17;38;-99;79;63;66;58;69;68;-99;63;50;70;61;67;-99;63;36;51;53;63;53;89;52;68;45;72;-99;-99;51;-99;61;47;52;45
30/07/2018;18;39;-99;56;41;49;34;53;45;-99;50;36;31;38;43;-99;45;26;25;40;49;51;66;41;52;31;56;-99;-99;29;-99;44;33;47;24
30/07/2018;19;36;-99;34;29;36;25;43;27;-99;40;34;18;33;36;-99;32;38;34;31;42;48;60;34;41;34;40;-99;-99;30;-99;35;23;39;31
30/07/2018;20;27;-99;28;28;27;24;31;31;-99;26;30;11;38;33;-99;31;30;33;28;30;43;56;38;34;23;19;-99;-99;26;-99;35;28;32;17
30/07/2018;21;20;-99;28;24;26;25;16;31;-99;12;21;14;32;31;-99;29;17;32;33;15;37;44;32;29;15;19;-99;-99;25;-99;21;21;25;9
30/07/2018;22;18;-99;14;21;14;23;4;19;-99;11;17;19;19;25;-99;13;7;25;23;12;22;39;25;8;17;10;-99;-99;20;-99;11;15;21;8
30/07/2018;23;16;-99;5;20;12;6;0;16;-99;17;21;20;14;12;-99;8;10;26;7;13;2;39;16;2;13;9;-99;-99;6;-99;8;5;15;18
30/07/2018;24;20;-99;6;26;7;5;1;14;-99;15;25;17;24;6;-99;4;10;18;5;13;2;38;12;9;14;10;-99;-99;16;-99;2;7;20;15
31/07/2018;1;19;-99;6;25;17;4;4;12;-99;12;23;24;17;17;-99;10;12;22;4;17;2;48;12;9;15;12;-99;-99;17;-99;6;13;18;24
31/07/2018;2;19;-99;8;21;22;14;17;13;-99;27;10;30;9;22;-99;15;14;13;11;21;3;37;13;22;16;28;-99;-99;22;-99;2;4;20;14
31/07/2018;3;9;-99;20;19;27;14;7;5;-99;19;1;27;13;24;-99;20;18;7;21;19;7;31;11;15;15;17;-99;-99;14;-99;3;7;20;2
31/07/2018;4;5;-99;15;21;25;9;7;2;-99;11;0;18;7;18;-99;15;14;11;8;20;1;28;12;19;4;14;-99;-99;11;-99;2;11;22;3
31/07/2018;5;7;-99;15;18;19;2;2;1;-99;3;1;11;5;11;-99;13;1;2;7;5;1;25;11;13;3;8;-99;-99;12;-99;2;3;14;2
31/07/2018;6;1;-99;10;4;8;0;1;1;-99;1;1;2;3;4;-99;4;2;1;2;3;1;22;6;8;2;2;-99;-99;1;-99;1;1;1;1
31/07/2018;7;1;-99;13;3;6;1;1;1;-99;2;1;1;4;2;-99;2;2;1;2;7;1;25;1;5;3;1;-99;-99;1;-99;2;1;2;1
31/07/2018;8;4;-99;24;6;11;3;7;4;-99;21;2;6;7;13;-99;10;7;4;5;13;4;30;8;12;4;12;-99;-99;4;-99;5;4;7;3
31/07/2018;9;18;-99;34;24;18;19;20;14;-99;25;15;18;14;16;-99;14;16;15;15;24;22;30;16;24;16;28;-99;-99;11;-99;10;9;20;11
31/07/2018;10;30;-99;38;32;27;30;22;26;-99;32;34;23;27;29;-99;25;29;24;23;25;37;32;31;28;26;38;-99;-99;29;-99;21;21;35;27
31/07/2018;11;-99;-99;43;47;39;46;40;39;-99;39;48;42;48;-99;-99;43;42;50;39;38;55;46;49;38;42;48;-99;-99;41;-99;41;38;49;44
31/07/2018;12;-99;-99;55;60;62;63;61;58;-99;50;62;65;74;-99;-99;69;60;74;62;61;74;65;67;57;66;57;-99;-99;47;-99;64;56;67;64
31/07/2018;13;-99;-99;60;73;90;85;85;69;-99;65;71;81;96;-99;-99;93;71;94;81;81;86;76;87;81;77;75;-99;-99;77;-99;89;80;80;84
31/07/2018;14;-99;-99;65;91;106;112;119;69;-99;81;66;99;115;89;-99;98;84;90;94;95;90;75;87;108;83;98;-99;-99;-99;-99;102;89;79;81
31/07/2018;15;-99;-99;66;85;90;111;128;62;-99;93;75;114;105;96;-99;87;84;87;92;107;75;71;72;122;82;108;-99;-99;91;-99;107;65;79;77
31/07/2018;16;55;-99;64;71;79;77;92;52;-99;91;78;80;70;74;-99;67;64;64;63;86;84;77;65;96;58;100;-99;-99;66;-99;75;54;70;52
31/07/2018;17;45;-99;78;54;67;39;77;50;-99;67;54;40;55;49;-99;61;55;49;50;58;71;73;61;78;54;79;-99;-99;44;-99;70;49;54;41
31/07/2018;18;35;-99;63;48;53;36;69;38;-99;58;44;60;52;43;-99;51;47;43;41;45;51;72;49;68;44;65;-99;-99;48;-99;57;42;45;39
31/07/2018;19;29;-99;57;33;34;28;40;41;-99;45;36;24;36;35;-99;32;32;37;28;36;39;66;38;52;31;52;-99;-99;28;-99;40;28;35;25
31/07/2018;20;25;-99;47;26;24;24;22;35;-99;30;25;23;35;22;-99;26;28;42;28;22;30;48;28;32;27;36;-99;-99;26;-99;24;19;25;41
31/07/2018;21;19;-99;35;16;34;22;19;24;-99;25;12;30;26;28;-99;33;8;18;30;26;20;38;23;25;17;29;-99;-99;13;-99;21;23;24;-99
31/07/2018;22;14;-99;15;10;30;13;17;18;-99;26;2;3;22;28;-99;33;7;7;15;20;13;31;24;15;14;24;-99;-99;6;-99;28;11;7;-99
31/07/2018;23;11;-99;9;3;30;2;9;4;-99;19;0;3;9;19;-99;18;2;2;4;16;19;29;25;16;4;20;-99;-99;5;-99;19;9;5;-99
31/07/2018;24;11;-99;14;5;16;6;23;3;-99;27;0;-99;3;10;-99;13;11;16;6;17;10;36;4;16;12;25;-99;-99;3;-99;19;-99;4;-99
01/08/2018;1;12;-99;21;17;20;4;24;2;-99;30;0;-99;16;6;-99;7;18;31;2;24;3;24;6;25;19;37;-99;-99;22;-99;15;-99;1;-99
01/08/2018;2;15;-99;24;17;27;9;33;4;-99;29;0;25;25;14;-99;13;18;29;5;24;1;18;20;33;17;35;-99;-99;18;-99;16;-99;11;-99
01/08/2018;3;14;-99;23;13;24;5;29;3;-99;28;1;17;16;17;-99;15;17;30;8;20;0;17;21;29;21;33;-99;-99;12;-99;19;-99;6;-99
01/08/2018;4;8;-99;26;10;15;2;23;2;-99;25;1;12;29;4;-99;12;14;32;13;11;1;11;10;24;22;28;-99;-99;8;-99;15;-99;7;-99
01/08/2018;5;11;-99;23;8;13;3;12;1;-99;19;0;14;20;8;-99;18;13;27;18;5;1;13;12;11;11;20;-99;-99;2;-99;21;-99;14;-99
01/08/2018;6;12;-99;22;3;8;2;7;1;-99;20;1;17;11;3;-99;12;6;10;10;8;1;23;6;12;7;21;-99;-99;1;-99;11;-99;3;-99
01/08/2018;7;9;-99;21;2;5;4;11;2;-99;26;1;7;4;4;-99;4;9;7;2;8;1;21;6;13;5;26;-99;-99;2;-99;8;-99;2;-99
01/08/2018;8;13;-99;20;13;13;10;15;9;-99;29;4;15;14;9;-99;12;14;15;11;16;3;24;-99;20;9;32;-99;-99;13;-99;9;-99;14;-99
01/08/2018;9;25;-99;27;27;24;19;27;20;-99;30;27;28;30;22;-99;24;23;28;21;23;14;31;22;29;15;33;-99;-99;17;-99;23;-99;27;-99
01/08/2018;10;32;-99;33;35;34;33;34;28;-99;34;37;35;42;34;-99;36;35;42;32;33;36;36;38;31;29;39;-99;-99;34;-99;31;-99;36;-99
01/08/2018;11;40;-99;40;45;48;45;47;40;-99;40;44;45;51;48;-99;42;46;43;44;42;48;47;44;43;38;45;-99;-99;44;-99;41;-99;45;-99
01/08/2018;12;44;-99;50;50;57;54;58;54;-99;51;50;54;55;55;-99;56;51;50;49;51;53;59;51;58;42;58;-99;-99;53;-99;48;-99;51;-99
01/08/2018;13;46;-99;57;53;61;59;66;55;-99;59;53;56;58;58;-99;62;52;53;53;64;53;71;54;65;44;69;-99;-99;54;-99;57;-99;57;-99
01/08/2018;14;45;-99;69;56;64;57;69;52;-99;60;58;58;60;60;-99;61;57;55;55;62;53;65;52;70;49;72;-99;-99;56;-99;59;41;60;-99
01/08/2018;15;44;-99;70;54;61;59;67;44;-99;58;51;63;61;62;-99;61;53;56;53;59;51;58;54;64;49;69;-99;-99;56;-99;56;44;54;-99
01/08/2018;16;42;-99;63;49;58;49;63;42;-99;53;51;54;54;56;-99;58;50;48;49;52;49;55;51;59;41;62;-99;-99;47;-99;56;42;47;-99
01/08/2018;17;41;-99;57;46;50;39;53;48;-99;46;42;50;49;50;-99;49;45;44;45;47;48;54;44;50;37;52;-99;-99;45;-99;48;37;47;-99
01/08/2018;18;37;-99;42;34;43;40;45;48;-99;40;36;41;45;45;-99;39;40;44;34;39;46;50;38;42;34;44;-99;-99;40;-99;42;32;42;-99
01/08/2018;19;32;-99;37;28;40;31;42;54;-99;33;33;31;40;40;-99;32;36;39;34;35;39;47;34;37;27;39;-99;-99;30;-99;36;27;32;-99
01/08/2018;20;29;-99;31;26;30;26;31;24;-99;25;31;25;34;30;-99;27;32;33;26;26;34;47;28;29;19;27;-99;-99;23;-99;30;22;27;-99
01/08/2018;21;25;-99;35;22;29;27;25;18;-99;24;24;25;32;29;-99;24;31;35;26;27;35;44;30;28;17;28;-99;-99;26;-99;28;24;29;-99
01/08/2018;22;32;-99;29;25;32;29;32;32;-99;24;24;30;34;34;-99;30;24;49;27;27;35;38;30;30;24;28;-99;-99;23;-99;32;26;32;-99
01/08/2018;23;32;-99;22;24;38;37;35;10;-99;28;20;32;38;42;-99;35;35;45;32;29;46;32;34;32;27;31;-99;-99;33;-99;37;31;31;-99
01/08/2018;24;30;-99;25;27;37;25;39;20;-99;30;29;32;35;36;-99;37;31;38;34;31;39;39;35;39;24;36;-99;-99;32;-99;35;26;29;-99
02/08/2018;1;26;33;24;29;35;18;36;7;-99;27;32;27;35;34;-99;33;36;36;32;26;25;37;32;33;28;31;-99;-99;31;-99;30;24;31;-99
02/08/2018;2;27;30;27;29;33;30;33;3;-99;25;29;27;35;33;-99;33;32;36;32;24;16;33;31;31;25;29;-99;-99;32;-99;29;25;30;-99
02/08/2018;3;25;29;26;29;33;24;31;4;-99;22;28;27;34;33;-99;32;28;34;33;21;12;31;30;27;25;28;-99;-99;28;-99;28;25;27;-99
02/08/2018;4;19;27;23;23;31;18;32;4;-99;22;26;26;27;32;-99;27;18;30;27;17;2;28;24;30;16;25;-99;-99;22;-99;27;22;20;-99
02/08/2018;5;15;26;18;16;25;15;28;1;-99;21;17;25;23;21;-99;22;9;28;19;14;1;26;14;26;10;23;-99;-99;15;-99;22;12;19;-99
02/08/2018;6;12;16;15;7;15;7;12;1;-99;21;3;13;14;12;-99;14;6;18;9;4;0;22;7;9;6;21;-99;-99;7;-99;10;4;8;-99
02/08/2018;7;7;19;17;3;11;2;4;1;-99;16;1;9;5;5;-99;5;4;11;4;4;0;16;5;9;1;16;-99;-99;4;-99;6;3;5;-99
02/08/2018;8;11;25;14;11;13;8;15;4;-99;22;15;15;12;11;-99;11;9;19;11;15;5;14;11;19;8;25;-99;-99;11;-99;12;8;13;-99
02/08/2018;9;18;26;22;23;21;18;20;15;-99;25;27;26;26;18;-99;19;19;20;17;23;20;17;21;21;16;28;-99;-99;20;-99;18;17;23;-99
02/08/2018;10;27;27;21;25;24;25;27;26;-99;26;-99;26;34;24;-99;28;25;31;29;23;30;22;28;25;19;30;-99;-99;25;-99;22;25;28;-99
02/08/2018;11;31;32;23;28;34;35;33;35;-99;26;-99;31;39;32;-99;38;34;34;36;31;38;36;33;28;28;30;-99;-99;32;-99;35;29;35;-99
02/08/2018;12;34;38;38;37;39;38;42;39;-99;31;42;39;45;38;-99;43;39;38;38;37;39;46;41;37;31;38;-99;-99;40;-99;39;33;39;-99
02/08/2018;13;36;46;50;44;47;48;52;43;-99;42;46;47;49;44;-99;50;40;41;41;49;42;55;44;50;35;51;-99;-99;44;-99;46;38;43;-99
02/08/2018;14;36;58;56;48;58;48;62;41;-99;50;49;50;51;54;-99;54;43;44;47;52;45;59;48;58;36;60;-99;-99;47;-99;51;42;48;-99
02/08/2018;15;34;57;62;48;55;52;58;43;-99;51;52;54;54;53;-99;54;42;47;46;53;44;60;45;55;37;58;-99;-99;47;-99;53;39;49;-99
02/08/2018;16;33;58;63;49;52;49;59;41;-99;50;42;52;48;49;-99;48;40;44;41;48;43;68;41;57;34;58;-99;-99;45;-99;50;35;39;-99
02/08/2018;17;33;43;57;30;44;37;46;33;-99;39;24;40;44;44;-99;41;30;37;38;37;40;49;40;43;28;44;-99;-99;24;-99;41;32;30;-99
02/08/2018;18;27;37;37;20;33;27;38;27;-99;32;11;36;33;29;-99;29;30;23;22;35;38;42;31;38;25;39;-99;-99;24;-99;30;21;25;-99
02/08/2018;19;24;34;37;18;28;21;35;29;-99;32;26;35;32;26;-99;23;16;23;14;29;28;31;27;34;16;35;-99;-99;21;-99;27;15;26;-99
02/08/2018;20;22;28;32;17;22;16;25;26;-99;29;18;29;28;16;-99;14;18;22;16;22;24;29;24;27;14;33;-99;-99;19;-99;16;15;23;-99
02/08/2018;21;27;22;26;13;21;6;23;17;-99;24;23;24;22;18;-99;16;27;29;20;19;28;31;18;22;10;28;-99;-99;7;-99;21;15;24;-99
02/08/2018;22;33;18;25;16;20;26;18;8;-99;18;23;14;34;26;-99;20;32;33;27;19;35;26;20;13;21;20;-99;-99;18;-99;22;16;29;-99
02/08/2018;23;24;27;24;23;32;23;34;20;-99;16;22;26;33;30;-99;32;25;35;32;23;32;28;25;28;21;20;-99;-99;25;-99;26;21;29;-99
02/08/2018;24;32;26;25;21;24;27;23;28;-99;25;26;30;39;28;-99;32;24;36;29;18;32;31;27;17;24;27;-99;-99;22;-99;28;21;29;-99
03/08/2018;1;35;26;22;27;36;28;31;32;-99;26;19;28;39;37;-99;32;29;41;34;28;38;32;28;-99;22;24;-99;-99;24;-99;29;26;31;29
03/08/2018;2;31;29;30;28;38;29;37;32;-99;28;12;33;39;40;-99;35;30;41;35;27;33;37;34;-99;23;29;-99;-99;27;-99;32;24;30;32
03/08/2018;3;29;30;33;28;37;28;32;17;-99;27;14;32;37;35;-99;36;27;38;36;21;33;35;34;-99;22;30;-99;-99;25;-99;32;25;28;30
03/08/2018;4;24;31;32;29;28;23;30;20;-99;25;12;31;36;25;-99;35;20;33;29;20;29;34;28;-99;21;31;-99;-99;21;-99;34;21;31;25
03/08/2018;5;22;29;29;22;22;13;27;19;-99;26;19;27;29;18;-99;23;13;30;23;15;22;32;22;-99;11;26;-99;-99;24;-99;27;18;24;17
03/08/2018;6;26;20;23;14;17;10;18;15;-99;22;18;13;20;11;-99;19;8;31;17;11;13;27;12;-99;5;21;-99;-99;14;-99;18;12;19;20
03/08/2018;7;31;17;19;15;13;12;8;5;-99;14;18;13;28;12;-99;15;7;36;18;10;12;24;6;-99;10;15;-99;-99;17;-99;14;7;18;22
